"id","performer","song","genre","track_duration","track_explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
27452,"Calvin Harris & Sam Smith","Promises","['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'tropical house', 'uk dance']",213309,FALSE,0.781,0.768,11,-5.991,1,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4
27380,"Brooks & Dunn","Proud Of The House We Built","['contemporary country', 'country', 'country road', 'country rock']",226186,FALSE,0.618,0.79,6,-4.973,1,0.0445,0.0655,0.00641,0.11,0.545,119.987,4
94465,"Bobby Hendricks","Psycho","[]",150066,FALSE,0.648,0.539,7,-11.514,0,0.0503,0.836,0.0781,0.146,0.781,131.569,4
23307,"Jr. Walker & The All Stars","Pucker Up Buttercup","['outlaw country', 'redneck']",177080,FALSE,0.687,0.729,0,-5.594,1,0.0409,0.0373,7.11e-05,0.188,0.715,127.131,4
85176,"Big Sean & Metro Boomin Featuring 21 Savage","Pull Up N Wreck","['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",227533,TRUE,0.49,0.44,10,-7.76,1,0.353,0.00806,0.00103,0.186,0.091,173.095,4
31596,"Patra","Pull Up To The Bumper","['reggae fusion']",291493,FALSE,0.798,0.801,1,-5.858,1,0.139,0.0773,0.000384,0.2,0.667,107.516,4
27141,"Chingy Featuring Tyrese","Pullin' Me Back","['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",234133,TRUE,0.786,0.511,7,-6.66,1,0.286,0.0825,0,0.12,0.587,80,4
27147,"Joe Budden","Pump It Up","['battle rap', 'hip hop', 'new jersey rap', 'pop rap', 'rap', 'trap']",251373,TRUE,0.582,0.855,6,-4.959,1,0.331,0.0438,0,0.106,0.651,104.963,4
62711,"M/A/R/R/S","Pump Up The Volume","[]",389066,FALSE,0.765,0.592,7,-15.658,1,0.0652,0.00102,0.583,0.0487,0.508,113.232,4
68115,"Hannah Montana","Pumpin' Up The Party","['dance pop', 'pop', 'post-teen pop', 'social media pop']",189080,FALSE,0.662,0.828,2,-5.083,1,0.0741,0.0129,2.75e-05,0.407,0.476,123.986,4
20340,"Bobby Vee","Punish Her","['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'folk rock', 'lounge', 'merseybeat', 'rock-and-roll', 'rockabilly']",117466,FALSE,0.338,0.474,9,-11.337,1,0.0693,0.819,0,0.103,0.688,163.464,4
55371,"Brand Nubian","Punks Jump Up To Get Beat Down","['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",265800,TRUE,0.859,0.719,1,-12.815,0,0.211,0.0423,0.000746,0.104,0.658,98.221,4
6642,"Tyler, The Creator","Puppet","['hip hop', 'rap']",179013,TRUE,0.508,0.557,8,-8.967,0,0.0478,0.00235,0.0134,0.588,0.199,77.572,4
18154,"Mustard & Migos","Pure Water","['cali rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",192470,TRUE,0.682,0.559,0,-5.545,1,0.127,0.174,0,0.344,0.137,202.015,4
35448,"Prince And The Revolution","Purple Rain","['funk', 'funk rock', 'minneapolis sound', 'motown']",520786,FALSE,0.367,0.452,10,-10.422,1,0.0307,0.0353,0.00228,0.689,0.189,113.066,4
93000,"Kid Cudi Featuring MGMT & Ratatat","Pursuit Of Happiness (Nightmare)","['hip hop', 'pop rap', 'rap']",295293,TRUE,0.629,0.622,0,-8.906,1,0.0404,0.511,0.000174,0.383,0.264,115.293,4
65881,"Garbage","Push It","['alternative dance', 'alternative rock', 'dance pop', 'electronic rock', 'lilith', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",242533,FALSE,0.564,0.909,0,-6.471,1,0.0311,0.00034,0.11,0.0746,0.892,123.895,4
19852,"Rick Ross","Push It","['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",208600,TRUE,0.665,0.779,7,-7.085,1,0.258,0.246,0,0.364,0.75,150.952,4
26236,"Nightcrawlers","Push The Feeling On","['disco house', 'hip house', 'vocal house']",243160,FALSE,0.8,0.502,6,-13.298,0,0.032,0.0308,1.19e-05,0.211,0.808,123.041,4
78484,"Justin Timberlake","Pusher Love Girl","['dance pop', 'pop', 'pop rap']",482360,FALSE,0.485,0.441,1,-8.248,0,0.0775,0.466,0.000936,0.485,0.511,140.009,4
5732,"The Seeds","Pushin' Too Hard","['permanent wave']",158778,FALSE,0.535,0.654,9,-12.434,1,0.042,0.267,1.16e-05,0.318,0.827,143.612,4
77970,"Alessi","Put Away Your Love","['yacht rock']",215666,FALSE,0.777,0.5,0,-13.089,1,0.0373,0.577,0,0.234,0.786,126.45,4
44346,"Ray Smith","Put Your Arms Around Me Honey","['rock-and-roll', 'rockabilly']",141106,FALSE,0.635,0.788,5,-4.645,1,0.0397,0.794,0,0.0513,0.862,80.848,4
50840,"Paul Anka","Put Your Head On My Shoulder","['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",154733,FALSE,0.547,0.335,4,-9.2,0,0.0307,0.747,0,0.101,0.474,115.838,3
21567,"The Elgins","Put Yourself In My Place","['classic soul', 'motown', 'soul']",146906,FALSE,0.502,0.756,0,-4.208,1,0.0359,0.732,0,0.34,0.7,117.056,4
7993,"Rene And Ray","Queen Of My Heart","[]",137106,FALSE,0.302,0.458,6,-8.622,1,0.0295,0.745,7.97e-05,0.102,0.731,205.053,3
29742,"Miguel","Quickie","['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",226360,FALSE,0.372,0.642,9,-4.819,0,0.148,0.216,0,0.114,0.647,67.839,4
59278,"Martha & The Vandellas","Quicksand","['adult standards', 'brill building pop', 'classic girl group', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",162773,FALSE,0.638,0.63,0,-9.171,1,0.0706,0.139,0.0651,0.127,0.844,172.098,4
81634,"The Fireballs","Quite A Party","[]",109693,FALSE,0.725,0.934,9,-8.513,1,0.0384,0.189,0.756,0.0505,0.808,108.995,4
70718,"Gordon Lightfoot","Race Among The Ruins","['album rock', 'canadian country', 'canadian folk', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",198306,FALSE,0.594,0.614,4,-13.915,1,0.0423,0.323,9.89e-05,0.152,0.557,93.431,4
65119,"Tyga","Rack City","['pop rap', 'rap', 'trap']",203200,TRUE,0.927,0.328,1,-10.969,1,0.374,0.0471,1.54e-05,0.12,0.22,98.95,4
96952,"Nipsey Hussle Featuring Roddy Ricch & Hit-Boy","Racks In The Middle","['conscious hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",233277,TRUE,0.671,0.833,5,-5.152,0,0.395,0.0825,0,0.0726,0.702,79.351,4
70305,"Golden Earring","Radar Love","['album rock', 'classic rock', 'dutch prog', 'dutch rock', 'nederpop', 'rock']",386706,FALSE,0.504,0.719,1,-9.155,0,0.0431,0.00878,0.00149,0.075,0.177,102.144,4
67276,"Tiffany","Radio Romance","['new wave pop', 'soft rock']",244826,FALSE,0.624,0.739,11,-11.179,1,0.0319,0.0129,0.000221,0.4,0.801,136.169,4
89722,"Kings Of Leon","Radioactive","['modern rock', 'rock']",206186,FALSE,0.408,0.925,5,-4.88,1,0.0533,0.00877,0.000454,0.12,0.361,126.405,4
15011,"Aerosmith","Rag Doll","['album rock', 'classic rock', 'hard rock', 'rock']",265693,FALSE,0.58,0.948,4,-3.892,1,0.0616,0.563,0,0.195,0.6,93.45,4
35800,"Sammy Johns","Rag Doll","['bubblegum pop']",202173,FALSE,0.558,0.213,6,-13.451,1,0.0289,0.452,0,0.0967,0.363,107.134,4
26431,"Max Werner","Rain In May","[]",218279,FALSE,0.65,0.583,8,-8.806,1,0.0303,0.229,0,0.115,0.767,98.006,4
47288,"John Mellencamp","Rain On The Scarecrow","['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",226226,FALSE,0.59,0.899,6,-3.734,0,0.0396,0.0359,0.00159,0.223,0.549,123.016,4
6934,"The Marmalade","Rainbow","[]",260646,FALSE,0.395,0.837,2,-7.205,1,0.4,0.749,6.32e-06,0.83,0.383,110.838,4
61563,"Creed","Rain","['alternative metal', 'nu metal', 'pop rock', 'post-grunge', 'rock']",208240,FALSE,0.54,0.927,11,-3.164,1,0.0404,0.00189,0,0.226,0.39,98.034,4
13758,"Slim Harpo","Rainin' In My Heart","['acoustic blues', 'blues', 'electric blues', 'harmonica blues', 'louisiana blues', 'rhythm and blues', 'rock-and-roll', 'swamp blues', 'traditional blues']",152933,FALSE,0.489,0.656,7,-6.747,1,0.027,0.312,0.000329,0.299,0.735,114.393,3
94048,"Bob Dylan","Rainy Day Women #12 & 35","['album rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",274066,FALSE,0.556,0.592,5,-7.378,1,0.0338,0.458,0,0.0637,0.587,94.889,4
63825,"P!nk","Raise Your Glass","['dance pop', 'pop', 'post-teen pop']",202960,TRUE,0.7,0.709,7,-5.006,1,0.0839,0.0048,0,0.0289,0.625,122.019,4
49707,"Chris Young","Raised On Country","['contemporary country', 'country', 'country road', 'modern country rock']",175594,FALSE,0.572,0.794,2,-3.224,1,0.0455,0.395,0,0.23,0.79,148.095,4
1555,"Joni Mitchell","Raised On Robbery","['canadian folk', 'canadian singer-songwriter', 'folk', 'folk rock', 'lilith', 'mellow gold', 'rock', 'singer-songwriter', 'traditional folk']",187773,FALSE,0.554,0.777,0,-5.782,1,0.0332,0.168,0,0.128,0.832,142.872,4
39258,"The Allman Brothers Band","Ramblin Man","['album rock', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'southern rock']",288506,FALSE,0.349,0.692,1,-11.691,1,0.0338,0.462,0.00266,0.197,0.952,179.396,4
39557,"Joyner Lucas & Lil Baby","Ramen & OJ",NA,218447,TRUE,0.597,0.571,1,-6.205,0,0.293,0.492,0,0.093,0.165,106.196,3
54173,"G-Eazy","Random","['hip hop', 'indie pop rap', 'pop rap', 'rap']",180333,TRUE,0.607,0.783,9,-6.891,1,0.139,0.0036,0,0.216,0.182,87.026,4
62861,"Eminem","Rap God","['detroit hip hop', 'g funk', 'hip hop', 'rap']",363521,TRUE,0.708,0.843,7,-2.66,1,0.314,0.397,0,0.799,0.625,148.14,4
43929,"Sugarhill Gang","Rapper's Delight","['east coast hip hop', 'funk', 'hip hop', 'hip house', 'new jersey rap', 'old school hip hop', 'rap']",427360,FALSE,0.9,0.845,11,-7.306,0,0.257,0.465,0,0.0724,0.914,111.187,4
90449,"Selena Gomez","Rare","['dance pop', 'pop', 'post-teen pop']",220589,FALSE,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01e-05,0.103,0.631,114.998,4
1497,"George Duke","Reach For It","['funk', 'jazz funk', 'jazz fusion', 'jazz piano', 'smooth jazz']",293973,FALSE,0.753,0.587,7,-8.932,1,0.0563,0.0151,0.00336,0.0374,0.747,88.188,4
69590,"Friend And Lover","Reach Out Of The Darkness","['bubblegum pop']",190706,FALSE,0.633,0.418,2,-13.156,1,0.0327,0.0222,0.0274,0.0755,0.822,116.426,4
1830,"Erick Sermon Featuring Redman","React","['alternative hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'rap', 'turntablism']",217840,TRUE,0.584,0.894,9,-1.605,0,0.429,0.176,0,0.169,0.786,94.383,4
10397,"Crystal Gayle","Ready For The Times To Get Better","['adult standards', 'classic country pop', 'country', 'country rock', 'mellow gold']",144200,FALSE,0.652,0.48,11,-7.834,0,0.0286,0.901,4.56e-05,0.109,0.586,83.248,3
78264,"Shep And The Limelites","Ready For Your Love","[]",167333,FALSE,0.405,0.29,8,-11.237,1,0.0334,0.859,0,0.229,0.538,181.817,3
62428,"Helen Reddy","Ready Or Not","['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'country rock', 'folk', 'mellow gold', 'soft rock']",232893,FALSE,0.484,0.528,1,-11.616,1,0.0421,0.169,4.32e-05,0.151,0.642,115.771,4
80107,"Lou Gramm","Ready Or Not","['album rock', 'mellow gold', 'soft rock']",202853,FALSE,0.651,0.937,9,-4.145,0,0.042,0.0106,5.52e-05,0.155,0.885,116.932,4
70797,"Dixie Chicks","Ready To Run","['contemporary country', 'country', 'country dawn']",231293,FALSE,0.644,0.644,7,-7.542,1,0.0305,0.245,0.00083,0.27,0.293,98.746,4
93443,"Fabolous Featuring Chris Brown","Ready","['dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'r&b', 'rap', 'trap']",239946,TRUE,0.597,0.623,7,-8.418,0,0.202,0.384,0,0.124,0.275,149.984,4
13330,"The Doobie Brothers","Real Love","['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",259266,FALSE,0.751,0.467,5,-9.295,1,0.0314,0.468,8.8e-05,0.0511,0.935,118.159,4
69770,"Jesus Jones","Real Real Real","['britpop']",188760,FALSE,0.596,0.547,0,-13.136,1,0.0331,0.0478,4.92e-05,0.157,0.697,110.209,4
73058,"Goo Goo Dolls","Real","['alternative rock', 'neo mellow', 'permanent wave', 'pop rock', 'post-grunge']",244973,FALSE,0.363,0.618,0,-5.147,1,0.0296,0.00038,2.41e-05,0.0908,0.412,82.939,4
76395,"James Brown","Reality","['funk', 'motown', 'soul']",281560,FALSE,0.737,0.33,4,-14.804,0,0.156,0.601,0.000142,0.289,0.765,112.475,4
37600,"Colbie Caillat","Realize","['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",244106,FALSE,0.699,0.607,1,-6.312,1,0.0347,0.142,0,0.105,0.156,123.95,4
7661,"Kevin Gates","Really Really","['baton rouge rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",232093,TRUE,0.762,0.666,0,-6.055,1,0.0916,0.00427,0,0.127,0.278,118.97,4
2524,"DaBaby Featuring Stunna 4 Vegas","REALLY","['nc hip hop', 'rap']",139500,TRUE,0.943,0.654,1,-5.175,1,0.274,0.0552,0,0.0893,0.608,100.091,4
58106,"Jason Aldean","Rearview Town","['contemporary country', 'country', 'country road']",184173,FALSE,0.526,0.85,10,-4.47,0,0.0313,0.023,0,0.0948,0.338,141.973,4
37333,"Rod Stewart","Reason To Believe","['adult standards', 'mellow gold', 'soft rock']",250506,FALSE,0.375,0.507,7,-13.372,1,0.0414,0.678,0.00139,0.26,0.475,138.216,4
47581,"Billy Idol","Rebel Yell","['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",288533,FALSE,0.53,0.864,4,-4.948,0,0.061,0.000753,0.000459,0.354,0.484,166.312,4
24533,"Johnny Adams","Reconsider Me","['louisiana blues', 'memphis blues', 'new orleans blues', 'soul blues', 'southern soul']",235431,FALSE,0.441,0.49,5,-11.249,1,0.0447,0.642,0.000456,0.417,0.556,107.735,1
40649,"Elton John","Recover Your Soul","['glam rock', 'mellow gold', 'piano rock']",318040,FALSE,0.737,0.633,7,-9.418,1,0.0246,0.165,0.0162,0.171,0.549,103.018,4
40034,"YoungBoy Never Broke Again","Red Eye","['baton rouge rap', 'trap']",156076,TRUE,0.485,0.814,9,-3.907,1,0.138,0.217,0,0.112,0.327,159.894,4
32592,"TLC","Red Light Special","['atl hip hop', 'dance pop', 'girl group', 'hip hop', 'hip pop', 'new jack swing', 'pop', 'pop rap', 'r&b', 'urban contemporary']",303960,FALSE,0.52,0.449,5,-8.957,0,0.0331,0.205,0.000687,0.191,0.364,189.243,3
52569,"UB40","Red Red Wine","['reggae fusion', 'uk reggae']",183733,FALSE,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,4
56789,"Offset","Red Room","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",241440,TRUE,0.936,0.559,7,-8.587,0,0.157,0.479,0,0.128,0.527,112.347,4
41429,"The Cyrkle","Red Rubber Ball","['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat', 'sunshine pop']",137493,FALSE,0.644,0.459,9,-11.702,1,0.0322,0.657,0,0.0876,0.852,92.801,4
33460,"Childish Gambino","Redbone","['atl hip hop', 'hip hop', 'pop rap', 'rap']",326933,TRUE,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,4
2917,"Diana Ross & The Supremes","Reflections","['adult standards', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",169893,FALSE,0.687,0.45,1,-10.379,1,0.0258,0.273,0,0.0694,0.752,99.832,4
31060,"Arcade Fire","Reflektor","['alternative dance', 'alternative rock', 'baroque pop', 'canadian indie', 'chamber pop', 'dance-punk', 'garage rock', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'permanent wave', 'quebec indie', 'rock']",453949,FALSE,0.59,0.721,11,-8.32,0,0.0317,0.0438,0.0155,0.352,0.656,111.524,4
72567,"LeToya Featuring Ludacris","Regret","['deep pop r&b', 'hip pop', 'r&b', 'urban contemporary']",245293,FALSE,0.692,0.714,5,-5.602,0,0.354,0.0151,0,0.067,0.501,179.975,4
23968,"Engelbert Humperdinck","Release Me (And Let Me Love Again)","['adult standards', 'brill building pop', 'easy listening', 'lounge']",167066,FALSE,0.366,0.503,3,-7.675,1,0.0296,0.0695,0,0.719,0.552,107.481,4
5782,"Esther Phillips ""Little Esther""","Release Me","['classic soul', 'jazz blues', 'rhythm and blues', 'soul']",199320,FALSE,0.445,0.237,1,-12.477,1,0.0306,0.897,0.0656,0.0828,0.415,114.782,3
12469,"Johnny Adams","Release Me","['louisiana blues', 'memphis blues', 'new orleans blues', 'soul blues', 'southern soul']",171253,FALSE,0.39,0.33,10,-14.015,1,0.029,0.746,2.07e-06,0.388,0.319,88.289,3
89798,"Method Man","Release Yo' Delf","['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",255333,TRUE,0.806,0.663,6,-8.109,0,0.127,0.00927,3.46e-05,0.104,0.535,97.808,4
45569,"Paul Anka","Remember Diana","['adult standards', 'brill building pop', 'canadian pop', 'easy listening', 'lounge', 'rock-and-roll']",116373,FALSE,0.622,0.737,5,-7.966,1,0.0306,0.32,0,0.273,0.966,141.688,4
43432,"Willie Nelson","Remember Me","['classic country pop', 'country', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",170360,FALSE,0.639,0.203,2,-16.784,1,0.0518,0.865,0.00253,0.308,0.666,147.868,4
65833,"Ed Sheeran Featuring Eminem & 50 Cent","Remember The Name","['pop', 'uk pop']",207760,TRUE,0.852,0.666,11,-6.923,0,0.184,0.135,0,0.798,0.726,91.046,4
79842,"The Earls","Remember Then","['doo-wop', 'rhythm and blues']",128391,FALSE,0.478,0.72,4,-6.723,1,0.0349,0.65,0,0.372,0.736,105.711,4
70664,"Kygo Featuring Miguel","Remind Me To Forget","['edm', 'pop', 'tropical house']",217286,FALSE,0.685,0.508,0,-6.4,1,0.0987,0.193,0,0.139,0.315,99.063,4
35271,"The Weeknd","Reminder","['canadian contemporary r&b', 'canadian pop', 'pop']",218880,TRUE,0.705,0.505,8,-6.923,1,0.192,0.142,0,0.164,0.391,160.043,4
18111,"The Reddings","Remote Control","['funk', 'post-disco', 'post-disco soul']",307946,FALSE,0.825,0.712,0,-6.877,1,0.0502,0.103,8.86e-06,0.236,0.87,117.475,4
82762,"Iyaz","Replay","['dance pop', 'pop rap', 'post-teen pop']",182306,FALSE,0.706,0.751,9,-6.323,1,0.0708,0.173,0,0.168,0.195,91.031,4
97448,"Ludacris Featuring Kelly Rowland","Representin'","['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",245093,TRUE,0.674,0.742,9,-4.762,0,0.0618,0.109,0,0.145,0.398,135.888,4
95684,"The Association","Requiem For The Masses","['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'soft rock', 'sunshine pop']",246373,FALSE,0.441,0.214,8,-16.966,0,0.042,0.562,0,0.102,0.286,115.085,4
38113,"Madonna","Rescue Me","['dance pop', 'pop']",331733,FALSE,0.725,0.652,1,-10.017,1,0.05,0.0201,6.76e-05,0.108,0.355,117.946,4
39575,"Meek Mill","Respect The Game","['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",192098,TRUE,0.603,0.67,2,-4.809,1,0.25,0.0871,0,0.326,0.159,89.842,4
91719,"The Outsiders","Respectable","['classic garage rock', 'freakbeat', 'nederpop']",121466,FALSE,0.477,0.684,0,-12.018,1,0.0348,0.625,0,0.329,0.939,152.103,4
18209,"The Rationals","Respect","['classic garage rock', 'freakbeat']",160266,FALSE,0.497,0.699,7,-7.08,1,0.0375,0.00645,0,0.48,0.889,126.824,4
39543,"Johnny And The Hurricanes","Revival","['brill building pop', 'merseybeat', 'rock-and-roll', 'rockabilly', 'surf music']",150106,FALSE,0.703,0.831,10,-5.478,1,0.0442,0.411,0.0215,0.182,0.961,134.4,4
83779,"The Beatles","Revolution","['british invasion', 'merseybeat', 'psychedelic rock', 'rock']",205293,FALSE,0.407,0.834,6,-9.224,1,0.208,0.0734,0.00021,0.241,0.71,121.38,4
83921,"Enrique Iglesias","Rhythm Divine","['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",209466,FALSE,0.634,0.969,0,-2.662,1,0.166,0.135,0,0.185,0.417,102.035,4
70906,"Snap!","Rhythm Is A Dancer","['diva house', 'eurodance', 'europop', 'german techno', 'hip house']",225882,FALSE,0.767,0.869,9,-7.323,0,0.0334,0.111,0.0688,0.0815,0.849,124.254,4
43390,"Janet Jackson","Rhythm Nation","['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",330933,FALSE,0.637,0.933,1,-7.756,1,0.071,0.0566,0.093,0.561,0.687,109.111,4
26122,"DJ Company","Rhythm Of Love","['eurodance', 'hip house']",230360,FALSE,0.552,0.868,1,-8.242,1,0.0347,0.00138,0.114,0.17,0.797,142.013,4
51964,"The Lemon Pipers","Rice Is Nice","['bubblegum pop', 'classic garage rock', 'folk rock', 'freakbeat', 'psychedelic rock']",138906,FALSE,0.502,0.528,7,-7.947,1,0.0328,0.129,0,0.0334,0.843,127.811,4
9269,"Post Malone","Rich & Sad","['dfw rap', 'melodic rap', 'rap']",206453,TRUE,0.601,0.59,2,-5.001,1,0.0569,0.186,0,0.0942,0.274,151.952,4
54804,"Future","Rich $ex","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",240160,TRUE,0.758,0.482,6,-11.202,0,0.168,0.148,6.88e-06,0.135,0.0977,111.896,4
92830,"Gwen Stefani Featuring Eve","Rich Girl","['dance pop', 'europop', 'hip pop', 'pop', 'pop rock', 'post-teen pop']",236213,FALSE,0.855,0.747,7,-2.713,0,0.0424,0.0276,3.45e-05,0.182,0.76,98.018,4
76853,"Gerardo","Rico Suave","['banda', 'norteno', 'regional mexican', 'regional mexican pop']",291666,FALSE,0.803,0.805,2,-11.297,1,0.132,0.00847,5.4e-05,0.0597,0.415,105.931,4
